id,pi
ISIC_8340256,0.44337
ISIC_0034162,0.443142
ISIC_2398511,0.443057
ISIC_0033405,0.443051
ISIC_0032690,0.442746
ISIC_1460932,0.442197
ISIC_0030156,0.44176
ISIC_0031941,0.441407
ISIC_0033196,0.441361
ISIC_0010543,0.44119
ISIC_0011435,0.440883
ISIC_5316803,0.440751
ISIC_6723937,0.440343
ISIC_0028910,0.439641
ISIC_2822622,0.439287
ISIC_0057015,0.439229
ISIC_0031835,0.439089
ISIC_0028919,0.438984
ISIC_0001101,0.438775
ISIC_4034244,0.438579
ISIC_0065539,0.438338
ISIC_4527661,0.437543
ISIC_0053765,0.437437
ISIC_0033384,0.437247
ISIC_0015241,0.436853
ISIC_6430210,0.436721
ISIC_7513677,0.436058
ISIC_3019509,0.435456
ISIC_0027271,0.434934
ISIC_1685962,0.434569
ISIC_4732241,0.43393
ISIC_0063151,0.433532
ISIC_0029078,0.433486
ISIC_0055450,0.433475
ISIC_0062712,0.433451
ISIC_0067667,0.433298
ISIC_0034159,0.432719
ISIC_8566006,0.43254
ISIC_0072703,0.432534
ISIC_0033055,0.432401
ISIC_0033643,0.432205
ISIC_2208006,0.432139
ISIC_2006783,0.432072
ISIC_8689583,0.431424
ISIC_0068413,0.431395
ISIC_6784593,0.43138
ISIC_5433087,0.430847
ISIC_1501483,0.430847
ISIC_0028944,0.430821
ISIC_6562871,0.429992
ISIC_0034094,0.429897
ISIC_6951506,0.429808
ISIC_9544832,0.429785
ISIC_2430937,0.429355
ISIC_7100755,0.429222
ISIC_0068961,0.429182
ISIC_0062114,0.428742
ISIC_0028915,0.428306
ISIC_0034100,0.428283
ISIC_8393181,0.428274
ISIC_0027248,0.428098
ISIC_0055226,0.42799
ISIC_0056572,0.427902
ISIC_0057307,0.427627
ISIC_0027514,0.427455
ISIC_0026224,0.42728
ISIC_0024380,0.427153
ISIC_0804420,0.426859
ISIC_0059485,0.426715
ISIC_0032320,0.42651
ISIC_0009908,0.426458
ISIC_0031039,0.426298
ISIC_7870290,0.426125
ISIC_0024313,0.425902
ISIC_0011747,0.425283
ISIC_1607865,0.425023
ISIC_0063157,0.42475
ISIC_0058658,0.42419
ISIC_1108204,0.423969
ISIC_9935444,0.423898
ISIC_0011633,0.423569
ISIC_0060321,0.423534
ISIC_0046626,0.423524
ISIC_0060397,0.423497
ISIC_0000413,0.423293
ISIC_0072087,0.423287
ISIC_7104307,0.423226
ISIC_0026930,0.423124
ISIC_0010958,0.423095
ISIC_4411889,0.422504
ISIC_0068166,0.422418
ISIC_0061021,0.422245
ISIC_7586566,0.422056
ISIC_4394524,0.421993
ISIC_8052769,0.421876
ISIC_6694724,0.421055
ISIC_0033287,0.421005
ISIC_0001148,0.420874
ISIC_0032540,0.420525
ISIC_1923467,0.420152
ISIC_0058501,0.420138
ISIC_0071335,0.420029
ISIC_4419686,0.419992
ISIC_0360367,0.419979
ISIC_0071735,0.419939
ISIC_9134566,0.419733
ISIC_0032622,0.419732
ISIC_0027069,0.419695
ISIC_9385996,0.419456
ISIC_0033192,0.41897
ISIC_0054570,0.418426
ISIC_0030255,0.418225
ISIC_0064836,0.418093
ISIC_0070689,0.418006
ISIC_0072828,0.417722
ISIC_5772938,0.417604
ISIC_1585511,0.417471
ISIC_0069933,0.417445
ISIC_4770073,0.41742
ISIC_0031744,0.41689
ISIC_8492957,0.416875
ISIC_7489564,0.416856
ISIC_0054748,0.416759
ISIC_0000164,0.416671
ISIC_5207050,0.416466
ISIC_0032955,0.416442
ISIC_0070585,0.416405
ISIC_3342474,0.416035
ISIC_0262770,0.415492
ISIC_4826449,0.415464
ISIC_0072768,0.41527
ISIC_0253516,0.415241
ISIC_0010533,0.415188
ISIC_0058837,0.415187
ISIC_0034075,0.415177
ISIC_0016139,0.414654
ISIC_1057521,0.41453
ISIC_8629635,0.414519
ISIC_0024892,0.414456
ISIC_0025105,0.414126
ISIC_3632419,0.414066
ISIC_0057656,0.414031
ISIC_0067830,0.413816
ISIC_0000860,0.413743
ISIC_6777714,0.413491
ISIC_2046891,0.413047
ISIC_0011127,0.413045
ISIC_0071532,0.412919
ISIC_0071771,0.412651
ISIC_7959386,0.412306
ISIC_1372928,0.412186
ISIC_4404772,0.412178
ISIC_0000213,0.412131
ISIC_0032425,0.412106
ISIC_0046345,0.411903
ISIC_7301963,0.411589
ISIC_0010630,0.411433
ISIC_0394140,0.410741
ISIC_0000295,0.41058
ISIC_0024607,0.410462
ISIC_7462746,0.410371
ISIC_0024661,0.410141
ISIC_7953039,0.410098
ISIC_0011378,0.410091
ISIC_0069264,0.409667
ISIC_0034311,0.409145
ISIC_0069952,0.409066
ISIC_6634951,0.40906
ISIC_6974830,0.408649
ISIC_0053742,0.408536
ISIC_0000142,0.408523
ISIC_4789784,0.407724
ISIC_0033299,0.40735
ISIC_3942075,0.407323
ISIC_9402324,0.407197
ISIC_0000175,0.407044
ISIC_5916208,0.40688
ISIC_0032473,0.406123
ISIC_0010416,0.405896
ISIC_0009868,0.405712
ISIC_0064124,0.40568
ISIC_0030360,0.405632
ISIC_0014434,0.405629
ISIC_9317929,0.405562
ISIC_3401777,0.405267
ISIC_0028481,0.405266
ISIC_3277722,0.405126
ISIC_0065066,0.404903
ISIC_9859873,0.404873
ISIC_0029905,0.404812
ISIC_0032645,0.404783
ISIC_3552245,0.404756
ISIC_0029859,0.404558
ISIC_0025531,0.404209
ISIC_0032517,0.404005
ISIC_0011508,0.403653
ISIC_9351418,0.403627
ISIC_0059987,0.403523
ISIC_1166740,0.403146
ISIC_6938608,0.40308
ISIC_0031213,0.402931
ISIC_1790808,0.402665
ISIC_0029339,0.402545
ISIC_0046441,0.402535
ISIC_6023518,0.402225
ISIC_4453506,0.402183
ISIC_0024427,0.402149
ISIC_0058024,0.401875
ISIC_0519705,0.401495
ISIC_0010433,0.401244
ISIC_0025355,0.401155
ISIC_8214287,0.400905
ISIC_9989936,0.400531
ISIC_2051278,0.400455
ISIC_0032044,0.400164
ISIC_0000176,0.399847
ISIC_0065013,0.399823
ISIC_0011709,0.399712
ISIC_0000384,0.399628
ISIC_0065477,0.398977
ISIC_1020369,0.398933
ISIC_5955057,0.398907
ISIC_0011350,0.398796
ISIC_8428097,0.398706
ISIC_3856662,0.398414
ISIC_6024335,0.398299
ISIC_0056167,0.398293
ISIC_0028131,0.398131
ISIC_8847321,0.398094
ISIC_2245709,0.398057
ISIC_0029675,0.39801
ISIC_0064337,0.397835
ISIC_0011894,0.39764
ISIC_0063926,0.397612
ISIC_0058138,0.397075
ISIC_0046908,0.396897
ISIC_0011753,0.396821
ISIC_0217267,0.396734
ISIC_0009931,0.396728
ISIC_0033117,0.396638
ISIC_3696726,0.396478
ISIC_9001948,0.396431
ISIC_3429835,0.396374
ISIC_8101493,0.396334
ISIC_0029470,0.396099
ISIC_0067458,0.396031
ISIC_0026596,0.395669
ISIC_8086526,0.395588
ISIC_4564163,0.395506
ISIC_0024958,0.395014
ISIC_0062639,0.395013
ISIC_1344537,0.394746
ISIC_0010500,0.394611
ISIC_0032192,0.394441
ISIC_6215631,0.393913
ISIC_0012865,0.393787
ISIC_5029636,0.393672
ISIC_0028692,0.393587
ISIC_2139752,0.393042
ISIC_0013577,0.39274
ISIC_9107280,0.392151
ISIC_0046344,0.392136
ISIC_0033393,0.391752
ISIC_8484660,0.391584
ISIC_8249565,0.391482
ISIC_0064822,0.391246
ISIC_0030470,0.391217
ISIC_0031742,0.391094
ISIC_4532303,0.390989
ISIC_0059904,0.390875
ISIC_0015412,0.390493
ISIC_0053574,0.390126
ISIC_0011488,0.389979
ISIC_0033878,0.389969
ISIC_5992534,0.389879
ISIC_0032782,0.38987
ISIC_3006279,0.389538
ISIC_8814398,0.389186
ISIC_0069645,0.389087
ISIC_0070593,0.388946
ISIC_0031545,0.388869
ISIC_7035246,0.388842
ISIC_0033272,0.388747
ISIC_0014103,0.388649
ISIC_0026348,0.388525
ISIC_4836699,0.387821
ISIC_0032052,0.387655
ISIC_8150108,0.387546
ISIC_0029013,0.387454
ISIC_4666619,0.387274
ISIC_6909624,0.387265
ISIC_9295267,0.387089
ISIC_0011512,0.387073
ISIC_0054974,0.386894
ISIC_2563948,0.386844
ISIC_0059601,0.386794
ISIC_0027391,0.386635
ISIC_0027387,0.38648
ISIC_0010198,0.385926
ISIC_0029328,0.385445
ISIC_0033114,0.384947
ISIC_4069836,0.384736
ISIC_0028176,0.384399
ISIC_7124160,0.384254
ISIC_0030077,0.384218
ISIC_0028698,0.383288
ISIC_0012988,0.383213
ISIC_6006795,0.382895
ISIC_0033289,0.382787
ISIC_0000036,0.382775
ISIC_4018813,0.382717
ISIC_6966230,0.382514
ISIC_1761799,0.382393
ISIC_0006744,0.381688
ISIC_6878417,0.381664
ISIC_0025512,0.381638
ISIC_0029970,0.381492
ISIC_0024759,0.381374
ISIC_0011428,0.381147
ISIC_0011150,0.380922
ISIC_0053554,0.380896
ISIC_0067743,0.380826
ISIC_5404908,0.38044
ISIC_0034087,0.380103
ISIC_4781223,0.379865
ISIC_0056444,0.379545
ISIC_2056104,0.379463
ISIC_6072777,0.379449
ISIC_0011498,0.379028
ISIC_7966295,0.37872
ISIC_6017985,0.378228
ISIC_2153686,0.378011
ISIC_0028641,0.377839
ISIC_0027102,0.377202
ISIC_0033655,0.3772
ISIC_0011797,0.376987
ISIC_0054559,0.376815
ISIC_8147542,0.376777
ISIC_0064877,0.376619
ISIC_9407667,0.376614
ISIC_0000551,0.376514
ISIC_0046623,0.37641
ISIC_1868816,0.376395
ISIC_1509635,0.376034
ISIC_0055191,0.375988
ISIC_8931948,0.375825
ISIC_0013767,0.375767
ISIC_0010852,0.375606
ISIC_9462738,0.375504
ISIC_0025243,0.375401
ISIC_0031586,0.375391
ISIC_2299749,0.375371
ISIC_0033980,0.375232
ISIC_0001057,0.375141
ISIC_0032722,0.374892
ISIC_0025970,0.374879
ISIC_0062713,0.374827
ISIC_4916704,0.374745
ISIC_1117369,0.374668
ISIC_0002435,0.374346
ISIC_0062318,0.373416
ISIC_0061199,0.373015
ISIC_5569568,0.372947
ISIC_1979534,0.372805
ISIC_9048507,0.372788
ISIC_0032535,0.372617
ISIC_0010081,0.37242
ISIC_3012778,0.372196
ISIC_2743014,0.371646
ISIC_3975743,0.371504
ISIC_8397077,0.371378
ISIC_1351604,0.371126
ISIC_1654342,0.370943
ISIC_0072004,0.370616
ISIC_3157046,0.37057
ISIC_0028024,0.370243
ISIC_2639144,0.370103
ISIC_7833178,0.369773
ISIC_0010414,0.369243
ISIC_0034260,0.36911
ISIC_0016082,0.368722
ISIC_2458609,0.36865
ISIC_1231419,0.368239
ISIC_0000166,0.367785
ISIC_4252887,0.367342
ISIC_0010322,0.367045
ISIC_6056692,0.367023
ISIC_9050826,0.366608
ISIC_6588853,0.366455
ISIC_0033181,0.366419
ISIC_3686179,0.365965
ISIC_7254359,0.365919
ISIC_0025379,0.364989
ISIC_0034262,0.36497
ISIC_0065219,0.364899
ISIC_0063046,0.364628
ISIC_0032161,0.364621
ISIC_0024853,0.364604
ISIC_2366172,0.364051
ISIC_0012887,0.363918
ISIC_0002811,0.363759
ISIC_0046331,0.363673
ISIC_1886756,0.363332
ISIC_0029672,0.3628
ISIC_4523382,0.362696
ISIC_0063191,0.362372
ISIC_0032615,0.361943
ISIC_5397818,0.3611
ISIC_1231722,0.361093
ISIC_3558747,0.360887
ISIC_4632020,0.360556
ISIC_0013984,0.35997
ISIC_0484171,0.359958
ISIC_0068381,0.359715
ISIC_3084322,0.359557
ISIC_6605122,0.359455
ISIC_0029626,0.359295
ISIC_9775430,0.358649
ISIC_0033986,0.358567
ISIC_0033470,0.35855
ISIC_0026426,0.358454
ISIC_0001112,0.358391
ISIC_0034210,0.35833
ISIC_0033485,0.357513
ISIC_3267196,0.357265
ISIC_0058946,0.356795
ISIC_8796968,0.356768
ISIC_0034050,0.356614
ISIC_7010552,0.356308
ISIC_5998926,0.355855
ISIC_0030017,0.355658
ISIC_0010754,0.355652
ISIC_0032771,0.355495
ISIC_0061184,0.353764
ISIC_2038024,0.353456
ISIC_0028501,0.35334
ISIC_0033704,0.353308
ISIC_5454766,0.353247
ISIC_8848134,0.353241
ISIC_0011086,0.353177
ISIC_0060999,0.353107
ISIC_7746479,0.35304
ISIC_5238649,0.353011
ISIC_9100283,0.35281
ISIC_0070050,0.352789
ISIC_0014782,0.352752
ISIC_2894223,0.352689
ISIC_0054640,0.352371
ISIC_0031028,0.352335
ISIC_0014302,0.352303
ISIC_1471329,0.351967
ISIC_0911264,0.351741
ISIC_0073015,0.351706
ISIC_3327201,0.351537
ISIC_6410859,0.351224
ISIC_0071647,0.350964
ISIC_4418545,0.350823
ISIC_9207137,0.350453
ISIC_0071972,0.350349
ISIC_0029732,0.350229
ISIC_0028405,0.350079
ISIC_0053686,0.350035
ISIC_7283084,0.35001
ISIC_0011040,0.349603
ISIC_2560463,0.349415
ISIC_7596681,0.349414
ISIC_0033073,0.349314
ISIC_4798962,0.349078
ISIC_6676647,0.348898
ISIC_0033496,0.348896
ISIC_3842916,0.348821
ISIC_0033337,0.348716
ISIC_0033668,0.348686
ISIC_1937955,0.348378
ISIC_0012840,0.34798
ISIC_6759173,0.347948
ISIC_5816399,0.347368
ISIC_2252958,0.346753
ISIC_0013652,0.346615
ISIC_0016050,0.346415
ISIC_0060827,0.346365
ISIC_3751172,0.34629
ISIC_0025658,0.346261
ISIC_0059294,0.345899
ISIC_0011848,0.345841
ISIC_0033508,0.345635
ISIC_0031077,0.345599
ISIC_0011504,0.345495
ISIC_7935989,0.34518
ISIC_0032472,0.34504
ISIC_6352565,0.345038
ISIC_0519719,0.345008
ISIC_5111521,0.344988
ISIC_0011092,0.344943
ISIC_0066749,0.344872
ISIC_0032913,0.344057
ISIC_9815788,0.343952
ISIC_0000056,0.34304
ISIC_0031463,0.342589
ISIC_0030122,0.342405
ISIC_0034209,0.342383
ISIC_5623844,0.34237
ISIC_9291926,0.342254
ISIC_0010750,0.342111
ISIC_0030519,0.341984
ISIC_2341875,0.341963
ISIC_0485881,0.341854
ISIC_1668831,0.341842
ISIC_0069385,0.34171
ISIC_6228963,0.341445
ISIC_0027152,0.341283
ISIC_3256116,0.341242
ISIC_0025450,0.340885
ISIC_0808203,0.340387
ISIC_0032951,0.340208
ISIC_0024519,0.339604
ISIC_4131353,0.33907
ISIC_0024261,0.338888
ISIC_0063168,0.338301
ISIC_2396791,0.338233
ISIC_0922552,0.338174
ISIC_0033193,0.337903
ISIC_6358752,0.337662
ISIC_0005319,0.337647
ISIC_4097868,0.336902
ISIC_0786233,0.336597
ISIC_0031363,0.336322
ISIC_0069093,0.336237
ISIC_0032940,0.336214
ISIC_0067296,0.336123
ISIC_0009911,0.335783
ISIC_6247668,0.335678
ISIC_3556980,0.335622
ISIC_1492055,0.335612
ISIC_6298228,0.335567
ISIC_7210119,0.335552
ISIC_0612080,0.335515
ISIC_0011693,0.335176
ISIC_0064879,0.33509
ISIC_5233769,0.334888
ISIC_0058428,0.334818
ISIC_0010421,0.334754
ISIC_3077674,0.3345
ISIC_0011375,0.334364
ISIC_0033174,0.334361
ISIC_2849353,0.334245
ISIC_0024586,0.334242
ISIC_0000539,0.334239
ISIC_0062241,0.334038
ISIC_0027033,0.333603
ISIC_1053427,0.333547
ISIC_0025015,0.333495
ISIC_0064932,0.333298
ISIC_4259290,0.333235
ISIC_3212781,0.33299
ISIC_1924949,0.33288
ISIC_0015206,0.332819
ISIC_6162545,0.332613
ISIC_8509219,0.332472
ISIC_9568138,0.332188
ISIC_0029089,0.332109
ISIC_0028773,0.331868
ISIC_0055905,0.331604
ISIC_0033607,0.331286
ISIC_9741917,0.331179
ISIC_0032269,0.330883
ISIC_5504560,0.329897
ISIC_0033883,0.329846
ISIC_2159510,0.329596
ISIC_4838916,0.329568
ISIC_0058149,0.329505
ISIC_6385074,0.32921
ISIC_0025061,0.329031
ISIC_0060760,0.328657
ISIC_0027769,0.328458
ISIC_3586669,0.328277
ISIC_0033129,0.328171
ISIC_1083681,0.328109
ISIC_0060719,0.327783
ISIC_0000462,0.327688
ISIC_0025472,0.32761
ISIC_0011329,0.327451
ISIC_0054287,0.327425
ISIC_3856233,0.327089
ISIC_0010883,0.326977
ISIC_8041078,0.326883
ISIC_1814941,0.326855
ISIC_0010785,0.326828
ISIC_0032147,0.326751
ISIC_0890398,0.326433
ISIC_0057009,0.326344
ISIC_2518672,0.325378
ISIC_7685761,0.325234
ISIC_0056228,0.325194
ISIC_1414751,0.324925
ISIC_0010164,0.324903
ISIC_0033679,0.324894
ISIC_0063551,0.324805
ISIC_0011215,0.324732
ISIC_0010690,0.324435
ISIC_5565517,0.324393
ISIC_0033981,0.3243
ISIC_0027302,0.324104
ISIC_4136591,0.323498
ISIC_0066355,0.323426
ISIC_8441905,0.322821
ISIC_1874480,0.322687
ISIC_0011627,0.322457
ISIC_0897526,0.322404
ISIC_9048192,0.322364
ISIC_0071944,0.322268
ISIC_0057617,0.321555
ISIC_9983696,0.321438
ISIC_0054292,0.321411
ISIC_0011733,0.321032
ISIC_0064073,0.321014
ISIC_2687641,0.320852
ISIC_0030032,0.320812
ISIC_2255411,0.320566
ISIC_0011510,0.320459
ISIC_0430837,0.320319
ISIC_0033519,0.320273
ISIC_0070709,0.320153
ISIC_3281565,0.319906
ISIC_0009918,0.319611
ISIC_2826618,0.319521
ISIC_2940684,0.319479
ISIC_0027022,0.319
ISIC_3623368,0.318987
ISIC_9338761,0.31872
ISIC_7988794,0.318615
ISIC_8727731,0.318389
ISIC_7190243,0.317878
ISIC_0012211,0.317869
ISIC_0065889,0.317849
ISIC_0013084,0.317573
ISIC_3984167,0.317264
ISIC_0033568,0.317142
ISIC_6517082,0.317084
ISIC_2805573,0.317011
ISIC_0028291,0.316816
ISIC_6019374,0.316095
ISIC_0060153,0.315821
ISIC_1473522,0.315741
ISIC_0072174,0.315666
ISIC_4240225,0.315326
ISIC_5826878,0.315121
ISIC_0061300,0.314967
ISIC_0029839,0.314725
ISIC_0066992,0.314595
ISIC_0033344,0.313989
ISIC_2457024,0.313977
ISIC_0010618,0.313762
ISIC_5611010,0.313588
ISIC_6805527,0.313467
ISIC_2702929,0.313435
ISIC_0031561,0.312989
ISIC_0013626,0.312769
ISIC_8357420,0.31239
ISIC_1793821,0.312354
ISIC_4781169,0.312162
ISIC_4345000,0.312154
ISIC_5391190,0.312114
ISIC_0054677,0.312057
ISIC_7293518,0.311975
ISIC_0024811,0.311963
ISIC_9568327,0.311828
ISIC_0067511,0.311735
ISIC_0064623,0.311713
ISIC_8100185,0.311454
ISIC_0060154,0.311356
ISIC_1050000,0.31129
ISIC_9978498,0.311285
ISIC_3301933,0.311252
ISIC_8066660,0.311179
ISIC_1067985,0.311123
ISIC_0067427,0.311046
ISIC_0058158,0.310598
ISIC_0029950,0.310286
ISIC_0192596,0.309891
ISIC_1247683,0.309784
ISIC_0070217,0.309569
ISIC_0010349,0.309441
ISIC_1431777,0.309316
ISIC_0030873,0.309238
ISIC_0067077,0.308989
ISIC_0025611,0.30896
ISIC_0031953,0.30857
ISIC_1292607,0.30848
ISIC_0010441,0.308142
ISIC_9072567,0.308101
ISIC_0030718,0.308014
ISIC_0060749,0.307746
ISIC_0059846,0.307691
ISIC_0011185,0.307519
ISIC_3884221,0.307375
ISIC_5624273,0.307137
ISIC_0046597,0.306805
ISIC_5382189,0.306681
ISIC_0059722,0.306612
ISIC_8338755,0.306531
ISIC_0026795,0.306402
ISIC_3072382,0.306374
ISIC_0062234,0.306277
ISIC_1850388,0.305992
ISIC_8945395,0.305908
ISIC_0511526,0.305871
ISIC_0013634,0.305764
ISIC_0030535,0.305176
ISIC_0054655,0.305068
ISIC_0069189,0.304953
ISIC_0001505,0.304683
ISIC_0000484,0.304402
ISIC_8504492,0.30412
ISIC_0032547,0.303321
ISIC_0065943,0.303112
ISIC_0012057,0.302998
ISIC_0056391,0.302564
ISIC_0011495,0.302365
ISIC_0004691,0.302202
ISIC_0011032,0.301841
ISIC_0046917,0.301247
ISIC_0010207,0.301212
ISIC_1280780,0.301009
ISIC_0026879,0.300962
ISIC_0033653,0.300787
ISIC_0027684,0.300555
ISIC_0062980,0.300516
ISIC_0032046,0.300009
ISIC_0065746,0.299793
ISIC_0024367,0.29947
ISIC_0001119,0.299361
ISIC_0058823,0.299302
ISIC_4614129,0.299233
ISIC_0011988,0.298552
ISIC_7130929,0.298522
ISIC_0000159,0.298419
ISIC_8664315,0.298399
ISIC_2200924,0.298302
ISIC_0011669,0.298145
ISIC_0034287,0.297956
ISIC_0030943,0.297846
ISIC_0066053,0.297357
ISIC_2151178,0.297287
ISIC_6201199,0.297272
ISIC_1684127,0.297258
ISIC_0064936,0.296895
ISIC_0026039,0.296625
ISIC_0897248,0.296603
ISIC_0031997,0.296517
ISIC_0015115,0.296375
ISIC_1306020,0.296265
ISIC_5063476,0.296089
ISIC_3329255,0.295797
ISIC_0033059,0.295724
ISIC_0062160,0.295621
ISIC_0025489,0.29551
ISIC_7973598,0.29542
ISIC_0033959,0.295294
ISIC_4793961,0.29511
ISIC_9384835,0.295075
ISIC_3993924,0.294662
ISIC_2447578,0.294614
ISIC_0012072,0.294547
ISIC_0069620,0.294163
ISIC_2364150,0.293924
ISIC_9672482,0.293923
ISIC_0026043,0.293747
ISIC_0029216,0.293331
ISIC_0010757,0.293277
ISIC_0064982,0.293131
ISIC_0069274,0.292895
ISIC_4099428,0.292787
ISIC_0026407,0.292466
ISIC_0011247,0.292352
ISIC_0060589,0.29234
ISIC_0027100,0.292224
ISIC_8650269,0.292141
ISIC_1202976,0.291819
ISIC_8562820,0.291669
ISIC_3493866,0.291126
ISIC_2211136,0.29112
ISIC_0351547,0.290948
ISIC_0024757,0.290937
ISIC_0062537,0.290932
ISIC_0011132,0.290825
ISIC_0010036,0.290673
ISIC_0027282,0.290066
ISIC_5714411,0.289407
ISIC_9936773,0.28939
ISIC_0030929,0.289203
ISIC_0056425,0.28907
ISIC_2445765,0.288847
ISIC_5671175,0.288699
ISIC_0033687,0.288589
ISIC_3319229,0.288529
ISIC_0011943,0.288269
ISIC_1413120,0.288095
ISIC_8040024,0.288047
ISIC_0025759,0.287749
ISIC_7587869,0.28697
ISIC_3260571,0.286719
ISIC_0031350,0.286374
ISIC_0073227,0.286242
ISIC_4826037,0.285973
ISIC_7901891,0.285367
ISIC_0429825,0.284544
ISIC_0032419,0.284518
ISIC_5026709,0.284402
ISIC_0032466,0.284349
ISIC_0009924,0.283451
ISIC_0010797,0.283421
ISIC_8624049,0.283389
ISIC_0014026,0.283273
ISIC_1782911,0.283006
ISIC_0010415,0.282959
ISIC_3256887,0.282706
ISIC_0029777,0.282594
ISIC_0945844,0.282458
ISIC_1343433,0.282104
ISIC_0033454,0.282083
ISIC_0063950,0.281682
ISIC_9458746,0.281572
ISIC_1008321,0.28146
ISIC_1944650,0.281434
ISIC_4414811,0.281246
ISIC_0031642,0.280932
ISIC_0026264,0.280931
ISIC_0034071,0.28054
ISIC_0016128,0.28018
ISIC_0031408,0.278738
ISIC_0000043,0.278731
ISIC_0000446,0.278279
ISIC_9051287,0.278161
ISIC_9211072,0.278072
ISIC_0024244,0.278058
ISIC_5721677,0.277727
ISIC_0033641,0.277692
ISIC_0061336,0.277466
ISIC_0067727,0.277408
ISIC_0011459,0.277115
ISIC_0028472,0.276802
ISIC_4533833,0.276768
ISIC_4884394,0.27663
ISIC_0012081,0.276513
ISIC_0199116,0.276446
ISIC_0031170,0.276282
ISIC_0862350,0.27618
ISIC_6348638,0.275774
ISIC_0055024,0.275738
ISIC_2141003,0.275547
ISIC_1178518,0.275517
ISIC_0060351,0.275385
ISIC_5153848,0.274984
ISIC_0016137,0.27483
ISIC_8060329,0.274717
ISIC_7397447,0.274395
ISIC_0032847,0.274212
ISIC_0014657,0.274159
ISIC_2850215,0.274055
ISIC_0753491,0.274037
ISIC_5923430,0.273948
ISIC_5903193,0.273709
ISIC_0687593,0.273559
ISIC_0273046,0.273436
ISIC_0024567,0.273288
ISIC_0011336,0.273187
ISIC_0281179,0.273181
ISIC_7284399,0.272864
ISIC_0072624,0.272771
ISIC_0055297,0.272608
ISIC_0031680,0.272444
ISIC_0055675,0.272431
ISIC_4055288,0.27232
ISIC_0027280,0.271938
ISIC_0031146,0.271898
ISIC_0028326,0.271755
ISIC_3474609,0.271669
ISIC_7349440,0.271589
ISIC_0066678,0.271519
ISIC_0032841,0.271491
ISIC_5415761,0.271371
ISIC_7319169,0.270935
ISIC_4508878,0.270761
ISIC_6159783,0.270542
ISIC_0001140,0.270522
ISIC_0060656,0.270353
ISIC_0054671,0.27024
ISIC_2663597,0.269973
ISIC_4672131,0.269879
ISIC_8013225,0.269647
ISIC_9986760,0.269399
ISIC_8483382,0.269372
ISIC_0029212,0.269307
ISIC_0030969,0.269051
ISIC_0032036,0.268816
ISIC_0072266,0.268813
ISIC_0535416,0.268713
ISIC_0061627,0.268574
ISIC_0027091,0.267908
ISIC_0905367,0.267851
ISIC_0030596,0.267346
ISIC_4026808,0.267165
ISIC_0060992,0.267044
ISIC_0032029,0.266994
ISIC_0000371,0.26649
ISIC_0062997,0.266243
ISIC_0056164,0.266104
ISIC_0062323,0.265987
ISIC_3304982,0.265466
ISIC_0062162,0.265037
ISIC_0026278,0.264862
ISIC_0033644,0.264724
ISIC_0064102,0.264486
ISIC_0029909,0.264453
ISIC_0579562,0.264399
ISIC_0568867,0.264333
ISIC_4950467,0.26425
ISIC_3685448,0.264196
ISIC_0011684,0.263929
ISIC_7296201,0.263703
ISIC_0028567,0.263698
ISIC_0028445,0.263436
ISIC_0033061,0.263366
ISIC_6036959,0.263298
ISIC_2058516,0.262724
ISIC_1877535,0.262586
ISIC_5174685,0.262274
ISIC_0027030,0.2622
ISIC_6915759,0.262197
ISIC_0031883,0.26176
ISIC_0024398,0.261676
ISIC_0033058,0.261639
ISIC_7084553,0.261287
ISIC_5108076,0.261281
ISIC_6446753,0.260961
ISIC_0062684,0.260808
ISIC_0066492,0.260802
ISIC_0057188,0.260387
ISIC_0060089,0.260333
ISIC_0028029,0.260303
ISIC_1394786,0.259957
ISIC_0028465,0.259884
ISIC_0027576,0.259853
ISIC_1014075,0.259721
ISIC_5423896,0.259639
ISIC_0033194,0.259255
ISIC_6435644,0.259243
ISIC_0025800,0.259233
ISIC_6498634,0.259139
ISIC_0000522,0.259139
ISIC_4734950,0.258973
ISIC_9453737,0.258939
ISIC_0030366,0.258772
ISIC_0064270,0.258723
ISIC_0062546,0.258687
ISIC_5559165,0.25865
ISIC_0032430,0.258052
ISIC_0073075,0.257972
ISIC_0034263,0.257801
ISIC_4378189,0.257762
ISIC_0027408,0.257532
ISIC_0059733,0.257249
ISIC_0063496,0.257208
ISIC_8073036,0.257203
ISIC_7515794,0.256928
ISIC_0865706,0.25686
ISIC_4009870,0.256792
ISIC_0032549,0.256604
ISIC_0015219,0.25659
ISIC_0056092,0.256439
ISIC_0029343,0.256056
ISIC_0029934,0.255792
ISIC_0012538,0.255727
ISIC_7572137,0.255641
ISIC_6557194,0.255573
ISIC_0010752,0.255482
ISIC_2021175,0.255449
ISIC_1069587,0.25531
ISIC_5564757,0.255079
ISIC_6373689,0.255033
ISIC_5416978,0.254941
ISIC_0000024,0.254796
ISIC_8255784,0.254729
ISIC_4534608,0.254291
ISIC_0010818,0.254269
ISIC_0011380,0.254199
ISIC_9234944,0.253704
ISIC_0071834,0.253638
ISIC_0033329,0.253442
ISIC_5258657,0.252948
ISIC_7592920,0.252938
ISIC_0003793,0.252925
ISIC_0010350,0.252796
ISIC_0034246,0.252781
ISIC_1008609,0.252688
ISIC_7008969,0.252219
ISIC_0034049,0.251997
ISIC_9593940,0.251993
