id,pi
ISIC_0033985,0.400551
ISIC_0014082,0.400443
ISIC_3087402,0.400088
ISIC_0034022,0.399736
ISIC_0028916,0.399593
ISIC_0000523,0.399396
ISIC_0014932,0.399335
ISIC_0024951,0.399278
ISIC_0011508,0.399275
ISIC_0031507,0.399174
ISIC_0028065,0.399067
ISIC_0011950,0.398884
ISIC_0027125,0.39876
ISIC_7833008,0.398097
ISIC_0015015,0.398071
ISIC_0028528,0.397995
ISIC_7681490,0.397567
ISIC_0025892,0.397322
ISIC_0026595,0.397172
ISIC_0010783,0.397162
ISIC_5353986,0.396836
ISIC_0033154,0.396416
ISIC_6938608,0.396221
ISIC_1434141,0.396207
ISIC_0067549,0.395842
ISIC_2394780,0.395329
ISIC_7984569,0.39522
ISIC_8629635,0.395211
ISIC_0071947,0.395205
ISIC_0008251,0.395163
ISIC_0031941,0.395017
ISIC_0012840,0.394906
ISIC_0011797,0.394201
ISIC_0010081,0.393945
ISIC_4811165,0.393743
ISIC_0029078,0.393702
ISIC_8545097,0.393399
ISIC_0060716,0.393223
ISIC_0455743,0.393188
ISIC_8617277,0.39318
ISIC_0030428,0.39283
ISIC_3704157,0.392542
ISIC_5388485,0.392398
ISIC_0028949,0.392323
ISIC_0072768,0.391771
ISIC_0071916,0.391713
ISIC_2748873,0.391548
ISIC_2366652,0.391477
ISIC_8052769,0.39097
ISIC_0068837,0.390711
ISIC_0032645,0.390672
ISIC_0064694,0.390602
ISIC_0057759,0.390565
ISIC_1358527,0.390429
ISIC_2436560,0.39039
ISIC_1784613,0.390317
ISIC_0024802,0.390152
ISIC_0016114,0.389712
ISIC_0029000,0.389438
ISIC_0033007,0.389026
ISIC_0027406,0.388936
ISIC_0058716,0.388545
ISIC_0033681,0.388303
ISIC_0000304,0.387938
ISIC_5624273,0.387825
ISIC_0010023,0.386908
ISIC_2398511,0.38683
ISIC_0046828,0.386618
ISIC_2562668,0.386467
ISIC_0069292,0.386044
ISIC_0012338,0.385863
ISIC_1706912,0.385746
ISIC_0030135,0.385519
ISIC_0055513,0.385381
ISIC_7885010,0.384625
ISIC_3418978,0.384502
ISIC_0071118,0.384128
ISIC_0070160,0.383998
ISIC_0072733,0.383889
ISIC_0059846,0.38381
ISIC_0217267,0.38315
ISIC_2742786,0.383131
ISIC_8492957,0.38304
ISIC_0979974,0.382578
ISIC_0025369,0.382373
ISIC_0024679,0.382138
ISIC_2268341,0.382137
ISIC_0982757,0.381712
ISIC_0026314,0.381584
ISIC_4022621,0.381543
ISIC_5508076,0.381132
ISIC_0011210,0.380887
ISIC_9159730,0.380733
ISIC_9568138,0.380697
ISIC_0062208,0.380563
ISIC_2232442,0.380467
ISIC_0015256,0.379938
ISIC_0056055,0.379799
ISIC_0030296,0.379725
ISIC_0034265,0.379723
ISIC_0026094,0.379382
ISIC_0031953,0.378515
ISIC_0026812,0.378471
ISIC_0011984,0.378263
ISIC_0031408,0.378071
ISIC_0030828,0.377848
ISIC_2087913,0.37769
ISIC_5017874,0.377652
ISIC_0058946,0.377581
ISIC_8866651,0.377559
ISIC_0072582,0.377293
ISIC_5191344,0.376909
ISIC_0013652,0.376894
ISIC_7295035,0.376821
ISIC_0014694,0.376711
ISIC_1922084,0.376465
ISIC_0000552,0.375856
ISIC_0010198,0.375789
ISIC_0059597,0.375658
ISIC_0056228,0.375467
ISIC_0000029,0.375264
ISIC_1367610,0.375235
ISIC_7662993,0.374976
ISIC_0026727,0.373831
ISIC_0026655,0.373547
ISIC_0033962,0.373505
ISIC_8516223,0.373213
ISIC_7108282,0.372993
ISIC_6038355,0.372976
ISIC_5204796,0.372969
ISIC_0064471,0.372783
ISIC_0024221,0.372638
ISIC_0028698,0.372528
ISIC_0056957,0.371935
ISIC_0032820,0.371916
ISIC_7612992,0.371874
ISIC_0962121,0.3714
ISIC_0031565,0.371308
ISIC_0024308,0.370854
ISIC_0032160,0.37071
ISIC_0072174,0.370637
ISIC_0011512,0.370561
ISIC_0016123,0.37044
ISIC_8064866,0.370421
ISIC_3157046,0.36976
ISIC_0030689,0.369713
ISIC_0056260,0.369617
ISIC_0028945,0.369323
ISIC_0072516,0.369322
ISIC_0014922,0.369301
ISIC_6393611,0.36898
ISIC_0064606,0.368662
ISIC_3485482,0.368618
ISIC_3012778,0.368594
ISIC_0054655,0.36856
ISIC_0029843,0.368413
ISIC_0069260,0.368244
ISIC_0011521,0.367899
ISIC_0012059,0.367807
ISIC_0026239,0.367599
ISIC_9335652,0.367434
ISIC_0027882,0.36735
ISIC_0000151,0.36718
ISIC_0028967,0.366707
ISIC_0024385,0.366698
ISIC_0053540,0.366446
ISIC_0062980,0.366318
ISIC_3433060,0.366287
ISIC_2928274,0.366281
ISIC_0068381,0.366201
ISIC_0059768,0.366061
ISIC_3686179,0.365953
ISIC_0033211,0.365717
ISIC_0064261,0.365663
ISIC_0028759,0.365623
ISIC_0010967,0.365302
ISIC_6380209,0.364245
ISIC_5581297,0.364148
ISIC_4220010,0.363259
ISIC_0032722,0.36304
ISIC_1790808,0.36301
ISIC_6763221,0.362962
ISIC_7802213,0.362635
ISIC_0067804,0.362604
ISIC_0061625,0.362213
ISIC_0009893,0.362
ISIC_0032558,0.361287
ISIC_2757370,0.360939
ISIC_0025132,0.36077
ISIC_0070585,0.360695
ISIC_0830131,0.360287
ISIC_0000406,0.360011
ISIC_2768150,0.359929
ISIC_1373468,0.359576
ISIC_0025499,0.359545
ISIC_4701900,0.359275
ISIC_0014982,0.359165
ISIC_0066209,0.358958
ISIC_4347535,0.358929
ISIC_0033526,0.358902
ISIC_0011799,0.35872
ISIC_0012160,0.358521
ISIC_3734674,0.358395
ISIC_0010784,0.358343
ISIC_0056391,0.358057
ISIC_3069695,0.357702
ISIC_0025531,0.357673
ISIC_1985436,0.357499
ISIC_0033813,0.357422
ISIC_2034687,0.357272
ISIC_1930598,0.357027
ISIC_0067333,0.356851
ISIC_0028755,0.35676
ISIC_0065133,0.35646
ISIC_4864523,0.356381
ISIC_3576000,0.356196
ISIC_0259179,0.356124
ISIC_0026120,0.356052
ISIC_2108849,0.356023
ISIC_1067390,0.355857
ISIC_9852341,0.355768
ISIC_0056900,0.355363
ISIC_0054422,0.355358
ISIC_4076162,0.355066
ISIC_5798331,0.355009
ISIC_0055450,0.35491
ISIC_8796968,0.354445
ISIC_0563516,0.354425
ISIC_0064284,0.354157
ISIC_0064836,0.353776
ISIC_6672654,0.353704
ISIC_0059884,0.353565
ISIC_0009883,0.353058
ISIC_0053611,0.352794
ISIC_0011858,0.352705
ISIC_8253317,0.352203
ISIC_0032901,0.352186
ISIC_0010068,0.351972
ISIC_0058346,0.351465
ISIC_0032690,0.350973
ISIC_0072917,0.350625
ISIC_0069970,0.350481
ISIC_0058224,0.350056
ISIC_0025138,0.350046
ISIC_0027721,0.349564
ISIC_0011370,0.34956
ISIC_0014936,0.349324
ISIC_5377693,0.349206
ISIC_0011698,0.348993
ISIC_9555291,0.348746
ISIC_6119208,0.348414
ISIC_0028505,0.348369
ISIC_2714907,0.348341
ISIC_8725878,0.348041
ISIC_0030481,0.348041
ISIC_0011686,0.347633
ISIC_2535541,0.347577
ISIC_0054874,0.347405
ISIC_3653492,0.347151
ISIC_0000547,0.346552
ISIC_0024739,0.346548
ISIC_0028642,0.346382
ISIC_0056466,0.346289
ISIC_9819223,0.346139
ISIC_0060032,0.345981
ISIC_6618943,0.345873
ISIC_0032806,0.345861
ISIC_0065233,0.345379
ISIC_5642824,0.345341
ISIC_0025006,0.345305
ISIC_3826001,0.345297
ISIC_0000146,0.345258
ISIC_1050000,0.344992
ISIC_5552381,0.34491
ISIC_0826998,0.344864
ISIC_1497525,0.344643
ISIC_0030333,0.344599
ISIC_6714923,0.34456
ISIC_0030235,0.344536
ISIC_0026155,0.344515
ISIC_0031203,0.344506
ISIC_0032680,0.344445
ISIC_6385296,0.34402
ISIC_1035480,0.343976
ISIC_0011501,0.34382
ISIC_0066143,0.343728
ISIC_3941123,0.343726
ISIC_0014707,0.343309
ISIC_0033953,0.343297
ISIC_0014395,0.343231
ISIC_0010207,0.342582
ISIC_0070342,0.342384
ISIC_8127394,0.342061
ISIC_0011944,0.342041
ISIC_0032810,0.341825
ISIC_8873236,0.341734
ISIC_0030704,0.341543
ISIC_5148474,0.340721
ISIC_0063980,0.340655
ISIC_5482805,0.340299
ISIC_0064337,0.340203
ISIC_5313574,0.339916
ISIC_0001100,0.339859
ISIC_9223156,0.339524
ISIC_7620514,0.339434
ISIC_0025218,0.339403
ISIC_1118894,0.339372
ISIC_0011528,0.338612
ISIC_0024631,0.33841
ISIC_0032940,0.338184
ISIC_0056984,0.338029
ISIC_0029675,0.338027
ISIC_0011136,0.338
ISIC_0031744,0.337814
ISIC_6640227,0.337809
ISIC_0031249,0.337313
ISIC_0033519,0.337261
ISIC_0009992,0.336957
ISIC_2528656,0.336881
ISIC_4960784,0.336544
ISIC_2394181,0.336054
ISIC_3952030,0.335971
ISIC_6255494,0.335588
ISIC_0010834,0.335579
ISIC_6617618,0.33548
ISIC_0068966,0.335205
ISIC_0031204,0.335168
ISIC_0064125,0.335168
ISIC_0418738,0.33505
ISIC_0063081,0.334853
ISIC_6948604,0.334603
ISIC_2987677,0.334554
ISIC_7702857,0.334327
ISIC_2457132,0.334212
ISIC_5501795,0.3341
ISIC_0013867,0.333973
ISIC_3978280,0.333914
ISIC_0032687,0.333627
ISIC_0654846,0.333498
ISIC_0609067,0.333197
ISIC_8630818,0.332634
ISIC_2200924,0.332409
ISIC_3799267,0.331931
ISIC_5879789,0.331565
ISIC_7570343,0.331373
ISIC_2555494,0.331161
ISIC_7921023,0.331084
ISIC_4848047,0.331038
ISIC_2642742,0.330888
ISIC_7915065,0.330825
ISIC_1004416,0.330808
ISIC_6036959,0.330758
ISIC_0026392,0.330501
ISIC_3817292,0.3305
ISIC_7491389,0.330017
ISIC_0029626,0.329939
ISIC_0032532,0.329927
ISIC_0014133,0.329887
ISIC_3213469,0.329607
ISIC_4288845,0.328753
ISIC_0409276,0.3285
ISIC_8296881,0.328344
ISIC_6348638,0.328323
ISIC_0031070,0.327956
ISIC_0014826,0.327824
ISIC_0536433,0.327654
ISIC_7141153,0.327598
ISIC_0014151,0.327496
ISIC_0062709,0.327352
ISIC_7124160,0.327309
ISIC_0897248,0.327004
ISIC_0024280,0.326851
ISIC_0062740,0.326814
ISIC_0032840,0.326723
ISIC_2860618,0.326289
ISIC_5361404,0.326232
ISIC_3399603,0.32619
ISIC_2682861,0.325646
ISIC_0028584,0.325576
ISIC_8887039,0.325506
ISIC_0065883,0.325286
ISIC_4604654,0.325125
ISIC_0054906,0.324921
ISIC_0066626,0.324888
ISIC_0029950,0.324671
ISIC_0028984,0.32463
ISIC_8278458,0.324267
ISIC_0046316,0.324106
ISIC_2670619,0.324087
ISIC_0057821,0.323928
ISIC_0028275,0.323759
ISIC_3649766,0.323733
ISIC_0010162,0.323584
ISIC_5484776,0.323563
ISIC_0010754,0.323118
ISIC_1040340,0.32269
ISIC_0028773,0.322477
ISIC_5261146,0.322115
ISIC_0024792,0.321619
ISIC_0060773,0.32157
ISIC_0024219,0.321461
ISIC_2283509,0.321358
ISIC_0003324,0.321198
ISIC_0066200,0.321045
ISIC_0072101,0.320355
ISIC_0010265,0.320226
ISIC_0034090,0.320204
ISIC_0071208,0.320068
ISIC_0029389,0.319585
ISIC_0010730,0.319298
ISIC_5895384,0.318902
ISIC_0033636,0.318888
ISIC_7487840,0.3186
ISIC_3666219,0.318483
ISIC_0273046,0.318398
ISIC_1169724,0.318147
ISIC_1604845,0.317748
ISIC_0009622,0.317372
ISIC_0061479,0.317276
ISIC_0065714,0.316906
ISIC_0014974,0.31663
ISIC_2850215,0.316576
ISIC_6839272,0.316199
ISIC_9709594,0.315933
ISIC_4718313,0.315856
ISIC_6448654,0.315535
ISIC_1805602,0.315354
ISIC_0031087,0.315275
ISIC_0055314,0.315181
ISIC_5948901,0.314842
ISIC_0058836,0.314508
ISIC_2151846,0.313827
ISIC_0032112,0.313696
ISIC_8624186,0.313592
ISIC_0058024,0.313461
ISIC_0032917,0.313253
ISIC_9751013,0.313214
ISIC_0071338,0.313193
ISIC_4654965,0.312888
ISIC_0026683,0.312622
ISIC_3844404,0.312214
ISIC_3313317,0.312193
ISIC_0002213,0.312112
ISIC_1974152,0.312019
ISIC_9876515,0.311115
ISIC_8882374,0.311103
ISIC_1197584,0.311072
ISIC_0031278,0.310949
ISIC_0000144,0.310511
ISIC_7630208,0.310352
ISIC_0031310,0.31016
ISIC_0029021,0.309947
ISIC_3520709,0.309902
ISIC_6458982,0.309687
ISIC_5673994,0.309607
ISIC_0068628,0.309316
ISIC_0065796,0.309162
ISIC_0055776,0.309113
ISIC_5476770,0.30892
ISIC_0034173,0.308545
ISIC_0058432,0.30844
ISIC_0032955,0.308242
ISIC_0031711,0.30823
ISIC_0072286,0.308132
ISIC_3392451,0.30764
ISIC_0010719,0.307271
ISIC_0031482,0.307216
ISIC_2703002,0.306693
ISIC_8690631,0.306682
ISIC_3591332,0.306425
ISIC_0011264,0.306412
ISIC_8848134,0.30632
ISIC_0059840,0.306282
ISIC_8389839,0.305962
ISIC_4231346,0.305769
ISIC_9155465,0.305519
ISIC_0057059,0.305373
ISIC_0062684,0.30534
ISIC_7618133,0.305293
ISIC_2658858,0.305259
ISIC_0046645,0.305168
ISIC_0071492,0.305153
ISIC_0071257,0.3051
ISIC_3598244,0.305002
ISIC_0066358,0.304844
ISIC_2736880,0.304834
ISIC_0032094,0.304783
ISIC_0033998,0.30446
ISIC_5483119,0.304264
ISIC_0032121,0.303684
ISIC_0062456,0.303644
ISIC_0068128,0.303626
ISIC_0014946,0.303435
ISIC_9410044,0.303353
ISIC_0031013,0.303319
ISIC_3234899,0.30321
ISIC_7096885,0.303009
ISIC_7895093,0.302566
ISIC_5768032,0.302542
ISIC_0061371,0.302432
ISIC_0027113,0.302268
ISIC_0808203,0.301799
ISIC_0032070,0.301703
ISIC_0063872,0.301701
ISIC_0059041,0.301409
ISIC_0028508,0.301397
ISIC_4734950,0.300991
ISIC_0000507,0.300626
ISIC_0029944,0.300493
ISIC_0033687,0.300299
ISIC_0016094,0.300085
ISIC_4164882,0.299967
ISIC_0062978,0.299737
ISIC_0014347,0.299683
ISIC_0028031,0.299662
ISIC_2431690,0.299441
ISIC_0056192,0.299347
ISIC_7806926,0.299258
ISIC_0026509,0.29907
ISIC_6676647,0.298912
ISIC_0057362,0.298782
ISIC_7260013,0.298536
ISIC_0067789,0.298282
ISIC_5576250,0.298162
ISIC_5491641,0.298075
ISIC_0000375,0.297984
ISIC_0056534,0.297866
ISIC_0073032,0.297807
ISIC_0031763,0.297526
ISIC_0028415,0.297462
ISIC_9227392,0.297199
ISIC_0032600,0.296881
ISIC_8447658,0.296775
ISIC_0071457,0.2967
ISIC_0031146,0.296684
ISIC_0033573,0.29624
ISIC_6188469,0.296174
ISIC_0055680,0.296019
ISIC_0027936,0.295743
ISIC_0011943,0.295397
ISIC_0010956,0.295326
ISIC_4985027,0.295236
ISIC_1663144,0.29513
ISIC_9061511,0.295028
ISIC_2276141,0.294548
ISIC_0055054,0.294456
ISIC_0010618,0.294377
ISIC_3700351,0.294288
ISIC_6982386,0.293866
ISIC_6571597,0.293825
ISIC_6694724,0.293823
ISIC_9109847,0.293742
ISIC_0000346,0.293671
ISIC_7604596,0.293448
ISIC_0033245,0.293428
ISIC_8066660,0.293415
ISIC_5929687,0.293242
ISIC_8918703,0.293005
ISIC_0655635,0.292837
ISIC_2266011,0.292767
ISIC_7455460,0.292426
ISIC_0024840,0.292411
ISIC_0014129,0.292258
ISIC_3018550,0.292143
ISIC_6334958,0.292025
ISIC_4393704,0.291943
ISIC_7694069,0.291673
ISIC_0062686,0.291671
ISIC_5615694,0.291575
ISIC_5623844,0.291269
ISIC_3760796,0.291052
ISIC_1140410,0.290739
ISIC_0026652,0.290654
ISIC_0031246,0.290416
ISIC_0067511,0.290198
ISIC_0014233,0.290166
ISIC_2864893,0.289895
ISIC_0024259,0.289368
ISIC_0032543,0.289148
ISIC_0033967,0.289098
ISIC_0028906,0.288889
ISIC_0016081,0.288829
ISIC_0010551,0.288587
ISIC_0065463,0.288121
ISIC_2304753,0.287668
ISIC_3837132,0.287667
ISIC_9547089,0.287401
ISIC_0032684,0.287351
ISIC_4292708,0.287266
ISIC_0012049,0.2872
ISIC_0062537,0.287109
ISIC_0053659,0.286722
ISIC_8575769,0.286536
ISIC_0014110,0.286258
ISIC_0014903,0.285753
ISIC_2893340,0.28568
ISIC_3148886,0.285662
ISIC_0604532,0.285477
ISIC_0027502,0.285326
ISIC_3750329,0.285274
ISIC_5046082,0.285221
ISIC_0069475,0.284948
ISIC_0011269,0.284832
ISIC_7342636,0.284743
ISIC_9355535,0.284703
ISIC_0010255,0.284641
ISIC_0238824,0.284355
ISIC_4071825,0.284117
ISIC_1366765,0.28411
ISIC_0031369,0.283962
ISIC_4407580,0.283922
ISIC_9788545,0.283696
ISIC_0059609,0.283373
ISIC_0010978,0.283278
ISIC_0014434,0.283229
ISIC_1194944,0.283141
ISIC_9969263,0.28309
ISIC_5702591,0.282972
ISIC_9913573,0.282908
ISIC_5490352,0.282862
ISIC_3552245,0.282798
ISIC_0060629,0.282204
ISIC_0067695,0.281843
ISIC_0010514,0.281734
ISIC_0061359,0.281667
ISIC_0034187,0.281536
ISIC_3039880,0.281494
ISIC_9257356,0.281043
ISIC_0046315,0.280589
ISIC_0060955,0.280547
ISIC_0032638,0.280115
ISIC_0066492,0.279946
ISIC_0032531,0.279917
ISIC_4033676,0.279709
ISIC_0028176,0.279635
ISIC_0071906,0.27921
ISIC_0055549,0.279142
ISIC_0032473,0.279117
ISIC_0024260,0.27907
ISIC_1955991,0.279024
ISIC_0065260,0.278904
ISIC_0032182,0.278724
ISIC_6207818,0.27856
ISIC_4964478,0.278269
ISIC_2232883,0.278263
ISIC_7368239,0.278254
ISIC_6269543,0.277938
ISIC_0028692,0.277704
ISIC_2884038,0.277437
ISIC_7536704,0.277368
ISIC_0033180,0.277362
ISIC_7186677,0.277282
ISIC_8883212,0.277238
ISIC_0028003,0.276878
ISIC_0033157,0.27641
ISIC_3389704,0.276381
ISIC_0046670,0.276108
ISIC_0002184,0.275748
ISIC_0011855,0.275726
ISIC_1228845,0.275316
ISIC_0025242,0.274963
ISIC_1843053,0.274956
ISIC_9050826,0.274872
ISIC_0054559,0.274829
ISIC_0027764,0.274432
ISIC_6688311,0.274161
ISIC_0055361,0.274145
ISIC_9785077,0.273883
ISIC_4088444,0.273844
ISIC_0027674,0.273763
ISIC_3651451,0.273634
ISIC_8847321,0.27351
ISIC_0066671,0.273462
ISIC_0031891,0.27331
ISIC_2331656,0.273209
ISIC_0024574,0.272766
ISIC_9560298,0.272642
ISIC_5586765,0.272112
ISIC_2406492,0.272078
ISIC_3797095,0.271927
ISIC_1763577,0.271825
ISIC_0377965,0.271769
ISIC_0009927,0.271529
ISIC_0030469,0.271423
ISIC_0046618,0.271285
ISIC_8282404,0.271089
ISIC_0012151,0.271009
ISIC_8702237,0.270315
ISIC_0025964,0.270301
ISIC_0028757,0.270252
ISIC_4248013,0.269903
ISIC_7788814,0.269617
ISIC_0009985,0.269586
ISIC_9103090,0.269321
ISIC_0010036,0.268894
ISIC_0027663,0.268883
ISIC_8135931,0.268692
ISIC_5738369,0.268601
ISIC_0033876,0.268288
ISIC_1685962,0.268146
ISIC_0070974,0.268137
ISIC_2513018,0.268017
ISIC_0011387,0.267957
ISIC_0064821,0.267346
ISIC_0000306,0.267132
ISIC_0032721,0.267062
ISIC_0000538,0.267026
ISIC_8173531,0.266901
ISIC_0053493,0.266854
ISIC_1216201,0.266739
ISIC_8417873,0.266303
ISIC_0061936,0.266172
ISIC_0033595,0.265926
ISIC_0024459,0.265773
ISIC_0028469,0.26562
ISIC_0031224,0.265198
ISIC_1402840,0.265065
ISIC_4191202,0.264986
ISIC_0000487,0.264961
ISIC_4307626,0.264911
ISIC_7562175,0.264522
ISIC_2445475,0.264166
ISIC_7378303,0.26404
ISIC_0026930,0.263682
ISIC_0009880,0.2636
ISIC_0025759,0.263517
ISIC_0059632,0.263369
ISIC_0026398,0.263163
ISIC_0024285,0.262773
ISIC_5907931,0.262567
ISIC_0011668,0.262554
ISIC_4087267,0.26254
ISIC_7440724,0.262375
ISIC_3329255,0.262237
ISIC_0033196,0.262223
ISIC_3251773,0.261617
ISIC_0071171,0.26112
ISIC_0000411,0.261047
ISIC_0029609,0.261004
ISIC_0056089,0.260921
ISIC_0010421,0.260897
ISIC_5938680,0.2603
ISIC_0011960,0.260194
ISIC_0031985,0.260183
ISIC_0026921,0.260103
ISIC_8579259,0.259945
ISIC_4172470,0.259914
ISIC_8127323,0.259694
ISIC_0033545,0.259478
ISIC_0033498,0.259451
ISIC_4462476,0.259422
ISIC_0053574,0.25919
ISIC_0073156,0.259189
ISIC_0026690,0.259107
ISIC_2399613,0.258981
ISIC_0064875,0.258866
ISIC_0012067,0.258865
ISIC_6019374,0.25875
ISIC_0033518,0.258628
ISIC_0064761,0.258217
ISIC_0027822,0.258178
ISIC_2057184,0.257893
ISIC_3736075,0.257705
ISIC_0010630,0.25759
ISIC_0000502,0.257063
ISIC_4882389,0.256968
ISIC_0054239,0.256778
ISIC_9756117,0.256632
ISIC_0067798,0.25659
ISIC_0003539,0.256391
ISIC_4066094,0.256367
ISIC_5620802,0.256199
ISIC_0010213,0.256191
ISIC_0010283,0.256163
ISIC_0011099,0.255919
ISIC_0741694,0.255353
ISIC_0009955,0.255262
ISIC_9407690,0.255258
ISIC_0026924,0.255069
ISIC_0061880,0.254981
ISIC_1807276,0.254886
ISIC_0062649,0.254784
ISIC_1745731,0.254544
ISIC_0000513,0.25446
ISIC_7513677,0.254145
ISIC_0061803,0.254138
ISIC_5971591,0.254031
ISIC_0026746,0.253936
ISIC_0072021,0.253866
ISIC_0028019,0.253756
ISIC_4874581,0.253629
ISIC_8214287,0.253575
ISIC_0027673,0.25338
ISIC_0072826,0.253376
ISIC_0013997,0.253279
ISIC_6385627,0.25287
ISIC_8252406,0.25285
ISIC_0026043,0.252451
ISIC_0032342,0.252444
ISIC_0011949,0.252432
ISIC_1860707,0.252254
ISIC_1017377,0.252066
ISIC_4459528,0.252041
ISIC_6581765,0.25189
ISIC_0025355,0.251831
ISIC_0013651,0.251826
ISIC_6056121,0.251821
ISIC_6486856,0.251727
ISIC_0027087,0.251715
ISIC_0719631,0.251427
ISIC_0056167,0.250661
ISIC_0031101,0.250374
ISIC_0006750,0.250307
ISIC_0059904,0.24995
ISIC_0072997,0.249653
ISIC_6576397,0.249224
ISIC_0010596,0.249064
ISIC_2050512,0.248666
ISIC_0032313,0.248664
ISIC_0000239,0.248502
ISIC_3424207,0.247589
ISIC_4658487,0.247558
ISIC_5671175,0.247529
ISIC_3878174,0.247521
ISIC_0028325,0.247342
ISIC_0759561,0.247039
ISIC_0057702,0.246187
ISIC_0006829,0.24617
ISIC_0272509,0.246104
ISIC_0029814,0.245932
ISIC_0032197,0.245606
ISIC_5716385,0.245588
ISIC_3183782,0.245437
ISIC_0012068,0.245118
ISIC_2569851,0.245044
ISIC_2287083,0.245017
ISIC_0030860,0.24491
ISIC_5923430,0.244903
ISIC_0059686,0.244815
ISIC_3188062,0.244361
ISIC_6723937,0.243805
ISIC_0000550,0.24354
ISIC_0026966,0.243148
ISIC_4791589,0.242566
ISIC_0027480,0.242051
ISIC_0029839,0.241152
ISIC_0011498,0.240998
ISIC_0432236,0.240897
ISIC_0010852,0.240655
ISIC_0030366,0.24053
ISIC_0070352,0.24036
ISIC_4697037,0.239348
ISIC_0026498,0.239305
ISIC_7761711,0.239291
ISIC_7586566,0.239241
ISIC_4923095,0.239097
ISIC_0058047,0.239003
ISIC_0000314,0.238868
ISIC_0069264,0.238861
ISIC_0010306,0.238773
ISIC_6745554,0.238381
ISIC_9743052,0.238352
ISIC_3084322,0.238333
ISIC_0066740,0.238109
ISIC_0061336,0.237933
ISIC_3093026,0.23785
ISIC_4175400,0.237829
ISIC_0026915,0.237718
ISIC_4177450,0.237513
ISIC_0070463,0.237492
ISIC_0031015,0.237378
ISIC_0010933,0.23669
ISIC_0062087,0.236637
ISIC_5099569,0.236531
ISIC_0061734,0.23653
ISIC_0060585,0.236398
ISIC_0071904,0.236194
ISIC_3646670,0.236184
ISIC_0437978,0.236083
ISIC_0069432,0.23597
ISIC_3430311,0.235719
ISIC_2051278,0.235452
ISIC_0257447,0.235381
ISIC_0028746,0.235262
ISIC_3447311,0.235135
ISIC_8292179,0.235003
ISIC_0053594,0.234814
ISIC_1797795,0.234738
ISIC_0013429,0.23469
ISIC_0000520,0.234682
ISIC_4659355,0.234248
ISIC_0033923,0.234238
ISIC_0013577,0.234187
ISIC_0024398,0.234062
ISIC_0071901,0.234036
ISIC_0000450,0.234032
ISIC_4298761,0.234001
ISIC_5810696,0.233756
ISIC_4468129,0.233693
ISIC_0032424,0.233012
ISIC_0033911,0.23292
ISIC_8733345,0.232613
ISIC_0031501,0.23255
ISIC_0024296,0.232402
ISIC_0059353,0.231997
ISIC_0028220,0.231853
ISIC_4950467,0.231358
ISIC_0014336,0.231287
ISIC_0061320,0.231114
ISIC_7057495,0.231061
ISIC_0822238,0.230656
ISIC_5498651,0.230573
ISIC_3110909,0.230454
ISIC_3787339,0.230439
ISIC_0958701,0.230372
ISIC_0000414,0.230324
ISIC_9364350,0.230117
ISIC_0025305,0.22991
ISIC_0015079,0.229547
ISIC_0024263,0.229543
ISIC_6870208,0.229513
ISIC_1159891,0.229433
ISIC_0068884,0.229324
ISIC_3151260,0.228969
ISIC_9059311,0.22894
ISIC_0027585,0.228806
ISIC_1684829,0.228684
ISIC_8485716,0.228599
ISIC_6647306,0.228547
ISIC_7008335,0.22828
ISIC_3171104,0.228196
ISIC_5717433,0.228161
ISIC_2964397,0.227967
ISIC_4750271,0.227362
ISIC_2498215,0.227262
ISIC_1654342,0.227193
ISIC_8820668,0.226975
ISIC_0481702,0.226901
ISIC_7846309,0.226767
ISIC_0000040,0.226738
ISIC_7755875,0.226697
ISIC_0058021,0.226688
ISIC_1080647,0.226643
ISIC_0027109,0.22654
ISIC_1440377,0.226486
ISIC_0011381,0.22648
ISIC_0071693,0.225924
ISIC_0071132,0.225916
ISIC_0010878,0.225847
ISIC_0034199,0.225448
ISIC_4780727,0.225134
ISIC_0027024,0.225095
ISIC_0028397,0.224656
ISIC_1976571,0.224577
ISIC_0010915,0.224421
ISIC_0029050,0.223972
ISIC_0028534,0.223604
ISIC_0026544,0.223521
ISIC_0032783,0.223248
ISIC_0002347,0.223137
ISIC_0030610,0.222817
ISIC_0014290,0.222566
ISIC_1560455,0.221573
ISIC_7507286,0.22124
ISIC_6192289,0.221229
ISIC_0010164,0.220971
ISIC_0069395,0.22094
ISIC_0069093,0.220352
ISIC_6507792,0.220157
ISIC_7839741,0.22012
ISIC_0062524,0.220011
ISIC_0033037,0.220004
ISIC_0061566,0.219921
ISIC_0055474,0.219873
ISIC_0030255,0.219523
ISIC_0033393,0.219414
ISIC_4702522,0.218734
ISIC_8320640,0.218712
ISIC_0055179,0.218604
ISIC_0010825,0.218505
ISIC_0030910,0.218504
ISIC_0057420,0.218372
ISIC_0033883,0.21835
ISIC_0014657,0.217895
ISIC_5921777,0.217873
ISIC_7162343,0.216699
ISIC_8691327,0.216621
ISIC_2784664,0.216557
ISIC_0032939,0.216475
ISIC_7448231,0.216204
ISIC_0001581,0.216101
ISIC_9527051,0.21587
ISIC_0005319,0.215568
ISIC_1961064,0.214627
ISIC_4067693,0.214461
ISIC_4055833,0.214454
ISIC_9100283,0.213681
ISIC_5644242,0.213394
ISIC_6507492,0.213041
