id,pi
ISIC_0030122,0.428083
ISIC_7545432,0.427805
ISIC_2380341,0.427763
ISIC_8724944,0.427679
ISIC_0059929,0.427482
ISIC_5390932,0.42727
ISIC_0015455,0.426982
ISIC_2918128,0.42618
ISIC_9956400,0.426084
ISIC_0013459,0.426067
ISIC_2868199,0.425873
ISIC_0064692,0.425796
ISIC_5762714,0.425404
ISIC_0014347,0.425159
ISIC_5330187,0.424515
ISIC_4322954,0.424496
ISIC_0000145,0.424443
ISIC_0054006,0.424141
ISIC_4358550,0.423772
ISIC_0029205,0.42354
ISIC_0010251,0.423365
ISIC_9223679,0.423013
ISIC_0059065,0.422986
ISIC_0031184,0.422705
ISIC_0063180,0.422432
ISIC_0028319,0.422047
ISIC_4653167,0.421936
ISIC_0057164,0.421874
ISIC_1848300,0.421683
ISIC_9947624,0.421672
ISIC_7550510,0.421458
ISIC_0065468,0.421378
ISIC_1177153,0.421184
ISIC_1566215,0.421109
ISIC_0026545,0.421003
ISIC_0072001,0.420651
ISIC_0055601,0.42051
ISIC_1495182,0.420463
ISIC_0033114,0.420446
ISIC_0028898,0.420277
ISIC_3094758,0.420235
ISIC_0071043,0.420213
ISIC_9008026,0.419884
ISIC_6647306,0.419878
ISIC_4915897,0.419842
ISIC_0068233,0.419712
ISIC_0025508,0.419636
ISIC_0443835,0.419516
ISIC_6990973,0.419289
ISIC_9241732,0.419176
ISIC_0027499,0.418713
ISIC_6334958,0.41862
ISIC_5190484,0.418553
ISIC_7452503,0.418522
ISIC_0033621,0.418376
ISIC_6605122,0.418373
ISIC_7101810,0.418345
ISIC_5659295,0.417983
ISIC_0009993,0.417951
ISIC_0058040,0.417566
ISIC_2039579,0.417538
ISIC_0072641,0.417399
ISIC_4702522,0.417263
ISIC_0032583,0.417216
ISIC_0032383,0.415982
ISIC_2337650,0.415067
ISIC_8194835,0.414751
ISIC_0011490,0.414357
ISIC_1072321,0.41414
ISIC_4973666,0.413873
ISIC_0055241,0.413538
ISIC_0014857,0.413352
ISIC_0027921,0.413349
ISIC_9351418,0.41283
ISIC_9294799,0.412546
ISIC_7369690,0.412017
ISIC_6676647,0.411583
ISIC_0033042,0.411462
ISIC_0377965,0.41117
ISIC_0027033,0.410906
ISIC_0024607,0.410729
ISIC_7564545,0.410593
ISIC_0026010,0.410556
ISIC_6507412,0.410457
ISIC_1850196,0.410416
ISIC_7180418,0.410195
ISIC_4811165,0.409919
ISIC_0013530,0.409352
ISIC_0033473,0.409093
ISIC_6037869,0.409048
ISIC_0059904,0.408669
ISIC_0056413,0.40823
ISIC_8127578,0.408059
ISIC_0055367,0.40804
ISIC_6668197,0.407392
ISIC_0485881,0.406875
ISIC_4798962,0.406633
ISIC_1426331,0.406501
ISIC_0000163,0.40631
ISIC_6069236,0.406185
ISIC_0054670,0.406169
ISIC_3418978,0.405745
ISIC_8378321,0.405635
ISIC_4220010,0.405507
ISIC_0032121,0.405105
ISIC_7833178,0.405023
ISIC_0001102,0.404779
ISIC_1519891,0.404525
ISIC_0068961,0.404365
ISIC_7898061,0.404212
ISIC_0055253,0.404148
ISIC_0222299,0.403704
ISIC_0011698,0.403572
ISIC_3002956,0.403481
ISIC_5789994,0.403458
ISIC_0000151,0.402551
ISIC_0033452,0.402531
ISIC_0030774,0.402529
ISIC_9690263,0.402515
ISIC_0015251,0.401979
ISIC_0031101,0.401886
ISIC_0032244,0.401622
ISIC_0011521,0.401554
ISIC_0070585,0.40154
ISIC_6745554,0.401074
ISIC_2283509,0.400717
ISIC_0010788,0.400624
ISIC_1681964,0.400115
ISIC_7693611,0.399931
ISIC_2772616,0.399642
ISIC_8654660,0.399589
ISIC_0011135,0.399576
ISIC_5358568,0.399364
ISIC_0069351,0.399198
ISIC_0070217,0.39893
ISIC_2152875,0.398889
ISIC_7601403,0.398742
ISIC_8969883,0.398691
ISIC_0028847,0.398664
ISIC_1533305,0.398404
ISIC_9630931,0.398395
ISIC_0029639,0.397995
ISIC_1334038,0.39728
ISIC_7976724,0.397221
ISIC_0031363,0.397073
ISIC_6938608,0.396311
ISIC_1175291,0.395508
ISIC_0033655,0.395429
ISIC_0060589,0.395093
ISIC_1004416,0.394998
ISIC_0011947,0.394849
ISIC_0033415,0.39455
ISIC_4371210,0.394462
ISIC_0033337,0.394314
ISIC_0064014,0.394188
ISIC_4197990,0.39408
ISIC_0054070,0.394021
ISIC_0031477,0.393825
ISIC_7558912,0.393751
ISIC_7938688,0.392714
ISIC_0059547,0.392585
ISIC_0059671,0.392521
ISIC_0013639,0.39247
ISIC_3195720,0.392252
ISIC_0062713,0.392085
ISIC_0010770,0.391482
ISIC_7873541,0.39132
ISIC_0025987,0.39108
ISIC_0067830,0.390897
ISIC_0030845,0.390865
ISIC_0010533,0.39014
ISIC_0054332,0.390066
ISIC_0069705,0.390056
ISIC_0063680,0.389634
ISIC_0032181,0.389547
ISIC_0033261,0.389543
ISIC_0061941,0.389513
ISIC_3225754,0.389458
ISIC_0032922,0.389149
ISIC_0057594,0.389074
ISIC_0058909,0.388824
ISIC_6559840,0.388802
ISIC_0010550,0.388733
ISIC_0033016,0.388244
ISIC_0070313,0.388205
ISIC_0066001,0.38814
ISIC_3716504,0.388028
ISIC_7651838,0.38794
ISIC_6385074,0.387751
ISIC_9560298,0.387398
ISIC_9822350,0.386959
ISIC_1155782,0.385201
ISIC_0010773,0.384944
ISIC_0057531,0.384887
ISIC_0028418,0.384732
ISIC_9918523,0.384437
ISIC_0525687,0.384292
ISIC_0011729,0.383896
ISIC_3292151,0.383671
ISIC_0057696,0.383669
ISIC_3586669,0.383664
ISIC_0070074,0.383318
ISIC_7532154,0.38318
ISIC_5569091,0.382578
ISIC_7235128,0.382365
ISIC_0067333,0.382227
ISIC_0030171,0.382209
ISIC_8158081,0.381336
ISIC_2937407,0.380695
ISIC_5191344,0.380169
ISIC_6225409,0.380141
ISIC_9157162,0.379914
ISIC_9355535,0.379908
ISIC_6704623,0.379511
ISIC_1644520,0.378705
ISIC_7299025,0.378508
ISIC_0014229,0.378433
ISIC_0032812,0.378224
ISIC_2078053,0.377981
ISIC_1344537,0.377499
ISIC_9222136,0.377425
ISIC_0719631,0.377001
ISIC_7844565,0.376904
ISIC_0226072,0.376756
ISIC_3521671,0.37672
ISIC_2198823,0.376648
ISIC_0028352,0.376578
ISIC_0046224,0.375981
ISIC_9324486,0.375072
ISIC_0028969,0.375012
ISIC_0054229,0.37474
ISIC_4128129,0.374423
ISIC_9001948,0.374094
ISIC_0029675,0.373949
ISIC_4362713,0.373867
ISIC_0034104,0.373637
ISIC_0011510,0.373627
ISIC_0032152,0.373602
ISIC_0028031,0.373396
ISIC_0011956,0.373313
ISIC_4673648,0.37328
ISIC_4521222,0.373229
ISIC_0055226,0.372917
ISIC_4174592,0.372281
ISIC_0063926,0.372244
ISIC_0061559,0.372177
ISIC_4131697,0.372027
ISIC_1630301,0.371802
ISIC_4980656,0.371642
ISIC_2241755,0.371413
ISIC_0014501,0.371115
ISIC_0065597,0.370513
ISIC_0056677,0.369916
ISIC_9996128,0.369877
ISIC_3410193,0.369776
ISIC_2658858,0.369698
ISIC_1460249,0.369572
ISIC_0068126,0.369551
ISIC_0013672,0.369457
ISIC_7694028,0.369404
ISIC_0244240,0.369004
ISIC_7129085,0.368825
ISIC_3342474,0.368759
ISIC_3944634,0.36868
ISIC_0911448,0.36861
ISIC_0010380,0.368545
ISIC_0053734,0.368519
ISIC_0069996,0.368072
ISIC_0623284,0.36734
ISIC_9865097,0.367318
ISIC_0024805,0.366433
ISIC_0055054,0.366302
ISIC_5486725,0.36584
ISIC_0031013,0.365678
ISIC_7323761,0.365598
ISIC_0010321,0.365416
ISIC_9828853,0.365345
ISIC_0034237,0.365276
ISIC_8626787,0.365196
ISIC_1226882,0.365139
ISIC_3519679,0.364699
ISIC_3842916,0.364506
ISIC_4026540,0.36414
ISIC_7806612,0.363981
ISIC_0069167,0.363925
ISIC_8160596,0.363704
ISIC_0000517,0.363444
ISIC_0000392,0.363438
ISIC_0001103,0.363262
ISIC_5367118,0.363001
ISIC_0054625,0.362968
ISIC_5501795,0.362855
ISIC_0030610,0.36219
ISIC_0072182,0.361839
ISIC_0001578,0.361738
ISIC_0013525,0.361628
ISIC_1552232,0.361471
ISIC_8626909,0.361323
ISIC_0028698,0.361298
ISIC_0029593,0.360727
ISIC_0059349,0.360398
ISIC_5123817,0.360318
ISIC_1607865,0.360262
ISIC_0059987,0.360088
ISIC_2693412,0.359693
ISIC_0010103,0.359601
ISIC_2975167,0.359582
ISIC_9302863,0.359436
ISIC_0024811,0.359431
ISIC_0067979,0.359396
ISIC_6174156,0.359133
ISIC_4777536,0.3588
ISIC_7505369,0.358741
ISIC_4900077,0.358634
ISIC_4184101,0.358611
ISIC_0025546,0.358519
ISIC_0030183,0.358333
ISIC_5833015,0.35817
ISIC_0060297,0.358008
ISIC_7292983,0.357746
ISIC_0014222,0.357703
ISIC_2885086,0.357225
ISIC_6486856,0.357178
ISIC_0062025,0.35694
ISIC_0014844,0.356937
ISIC_7984646,0.356467
ISIC_0057759,0.356321
ISIC_0005769,0.356211
ISIC_0056811,0.356137
ISIC_0067170,0.355042
ISIC_0024951,0.355034
ISIC_4836699,0.354777
ISIC_0046917,0.354426
ISIC_0046225,0.354325
ISIC_0905367,0.35409
ISIC_0024351,0.354064
ISIC_0065313,0.353817
ISIC_1142962,0.353735
ISIC_8523143,0.353696
ISIC_7260977,0.353662
ISIC_0295323,0.353498
ISIC_0056246,0.352778
ISIC_0007619,0.35234
ISIC_0062208,0.351953
ISIC_1738738,0.351936
ISIC_8266094,0.351922
ISIC_0063190,0.351822
ISIC_3892947,0.351424
ISIC_0013565,0.351329
ISIC_0000035,0.35105
ISIC_9121369,0.350788
ISIC_0029028,0.350685
ISIC_0032626,0.35063
ISIC_3289574,0.350547
ISIC_0032546,0.350471
ISIC_0062241,0.350303
ISIC_0034089,0.350301
ISIC_0033485,0.349898
ISIC_6997433,0.349729
ISIC_4086323,0.349591
ISIC_6357263,0.349561
ISIC_5485674,0.349559
ISIC_4847584,0.349342
ISIC_8624049,0.349208
ISIC_5747486,0.349102
ISIC_0030760,0.349002
ISIC_0001792,0.348551
ISIC_0890398,0.34828
ISIC_0028087,0.348074
ISIC_7637091,0.347763
ISIC_4136663,0.347653
ISIC_0064427,0.34748
ISIC_0010241,0.347131
ISIC_6674797,0.347073
ISIC_5164416,0.347064
ISIC_1863917,0.347056
ISIC_0025231,0.346944
ISIC_0046315,0.346938
ISIC_9183042,0.346395
ISIC_0026730,0.345841
ISIC_0012988,0.34583
ISIC_0011091,0.345702
ISIC_0034253,0.345591
ISIC_0072976,0.345524
ISIC_7369312,0.345346
ISIC_0016145,0.345324
ISIC_0028768,0.345103
ISIC_5377237,0.34463
ISIC_0027302,0.344503
ISIC_0973194,0.344437
ISIC_9974613,0.344415
ISIC_0025904,0.344326
ISIC_0024344,0.344133
ISIC_0033562,0.34376
ISIC_9232153,0.343687
ISIC_0054151,0.343665
ISIC_2177748,0.343442
ISIC_9579506,0.343228
ISIC_0071904,0.343221
ISIC_0006328,0.343167
ISIC_0032248,0.343004
ISIC_3764173,0.342881
ISIC_3436139,0.342817
ISIC_0056534,0.342745
ISIC_0000466,0.342708
ISIC_5247560,0.342297
ISIC_0062525,0.342194
ISIC_8278688,0.342137
ISIC_4645995,0.341906
ISIC_0561634,0.341331
ISIC_6681802,0.34132
ISIC_2163734,0.341084
ISIC_2126035,0.34089
ISIC_7533983,0.340226
ISIC_4460849,0.340189
ISIC_4552230,0.340184
ISIC_2703002,0.339982
ISIC_0014319,0.339973
ISIC_0010304,0.339944
ISIC_0034046,0.339773
ISIC_5359416,0.339705
ISIC_8907232,0.339679
ISIC_0063842,0.339641
ISIC_5335139,0.339524
ISIC_6004197,0.339446
ISIC_1685962,0.339375
ISIC_7438013,0.339295
ISIC_1501483,0.339166
ISIC_0005261,0.338604
ISIC_0010267,0.33853
ISIC_0770920,0.338348
ISIC_0058047,0.338279
ISIC_0024308,0.338127
ISIC_6821316,0.337992
ISIC_0026560,0.337731
ISIC_0055297,0.337692
ISIC_2337786,0.337682
ISIC_4348579,0.337665
ISIC_8344345,0.337643
ISIC_9317929,0.337321
ISIC_0012678,0.337113
ISIC_4765919,0.337086
ISIC_0008816,0.336989
ISIC_0026081,0.336728
ISIC_0067127,0.336611
ISIC_1638357,0.33645
ISIC_0056921,0.33639
ISIC_9453737,0.336086
ISIC_0010848,0.335976
ISIC_0072252,0.335906
ISIC_0059855,0.335786
ISIC_0062456,0.335566
ISIC_0027981,0.335414
ISIC_0009975,0.335346
ISIC_6258744,0.335259
ISIC_1637536,0.335154
ISIC_7994337,0.33447
ISIC_0033119,0.334212
ISIC_2647198,0.334136
ISIC_0034222,0.334032
ISIC_0283541,0.333926
ISIC_0887530,0.333805
ISIC_8433608,0.33374
ISIC_2772066,0.333722
ISIC_0032695,0.333093
ISIC_0033037,0.333
ISIC_7140778,0.332455
ISIC_0059773,0.331896
ISIC_0057787,0.331506
ISIC_0054963,0.3313
ISIC_0067417,0.331243
ISIC_1802502,0.330627
ISIC_9125543,0.329755
ISIC_0033759,0.329668
ISIC_3193774,0.329534
ISIC_7235371,0.329232
ISIC_0331124,0.328662
ISIC_6159783,0.328585
ISIC_8409262,0.328266
ISIC_6220625,0.328216
ISIC_0011434,0.327899
ISIC_0024958,0.327749
ISIC_3018550,0.327737
ISIC_0057655,0.327631
ISIC_0033687,0.327595
ISIC_9049170,0.327451
ISIC_0010468,0.327394
ISIC_1216698,0.326932
ISIC_4414811,0.326918
ISIC_2253931,0.326851
ISIC_0025796,0.326708
ISIC_3800974,0.326704
ISIC_9955163,0.326701
ISIC_6458982,0.326399
ISIC_7466175,0.326188
ISIC_0069918,0.325467
ISIC_4067693,0.325352
ISIC_1343302,0.325025
ISIC_2554114,0.324896
ISIC_0032914,0.324865
ISIC_0032441,0.324819
ISIC_3246746,0.324711
ISIC_6260969,0.324656
ISIC_0032098,0.324631
ISIC_0011269,0.324567
ISIC_0055081,0.324502
ISIC_0033359,0.324491
ISIC_6556622,0.324414
ISIC_3188062,0.323547
ISIC_0010131,0.322502
ISIC_0067564,0.322386
ISIC_0033668,0.322352
ISIC_7351443,0.321441
ISIC_4438786,0.321343
ISIC_0062443,0.321029
ISIC_6297317,0.320856
ISIC_0014093,0.320773
ISIC_9791275,0.320383
ISIC_7666224,0.320281
ISIC_8689112,0.320248
ISIC_2954564,0.319868
ISIC_0055412,0.31985
ISIC_3074949,0.319718
ISIC_7513677,0.3192
ISIC_1696845,0.319138
ISIC_0063081,0.319022
ISIC_0062536,0.318959
ISIC_9852341,0.318727
ISIC_0063225,0.318446
ISIC_0034002,0.318249
ISIC_0055314,0.317515
ISIC_0033725,0.317365
ISIC_7658133,0.317128
ISIC_0024552,0.316965
ISIC_5823859,0.316859
ISIC_7865214,0.31649
ISIC_0924902,0.316028
ISIC_0062997,0.315906
ISIC_0011030,0.315759
ISIC_4748605,0.315283
ISIC_6254731,0.315099
ISIC_1785627,0.315021
ISIC_3826001,0.314891
ISIC_0026966,0.314837
ISIC_0015185,0.314701
ISIC_0054671,0.314628
ISIC_0057949,0.314156
ISIC_0610849,0.313954
ISIC_4933735,0.313941
ISIC_0028716,0.313879
ISIC_8298434,0.313225
ISIC_0068381,0.313062
ISIC_0054744,0.312991
ISIC_7967108,0.31278
ISIC_3346045,0.312518
ISIC_7740023,0.312476
ISIC_5942564,0.312461
ISIC_6208708,0.312448
ISIC_0046908,0.312209
ISIC_1089617,0.311883
ISIC_0014061,0.311777
ISIC_0182020,0.311717
ISIC_2226940,0.311535
ISIC_4838916,0.311172
ISIC_0026094,0.31084
ISIC_0032019,0.310738
ISIC_0063872,0.310435
ISIC_0031941,0.310287
ISIC_0504165,0.310184
ISIC_0057881,0.310093
ISIC_4619903,0.310034
ISIC_0067077,0.309809
ISIC_9052604,0.309599
ISIC_0061454,0.309533
ISIC_0014891,0.309531
ISIC_1453146,0.309495
ISIC_0030235,0.30934
ISIC_0026781,0.309266
ISIC_5866419,0.309211
ISIC_0073043,0.309161
ISIC_3561065,0.308803
ISIC_0064822,0.308801
ISIC_1497525,0.308551
ISIC_2234076,0.307179
ISIC_0063258,0.307143
ISIC_6108795,0.30706
ISIC_5272345,0.306292
ISIC_3961647,0.306282
ISIC_8174951,0.306124
ISIC_0378399,0.306085
ISIC_0485529,0.305873
ISIC_9655520,0.305502
ISIC_3805025,0.305461
ISIC_7822725,0.305368
ISIC_0057892,0.30523
ISIC_1076474,0.304973
ISIC_3965087,0.304306
ISIC_0011013,0.304117
ISIC_5951430,0.304103
ISIC_8821700,0.303995
ISIC_4044751,0.303966
ISIC_8779142,0.303927
ISIC_0069204,0.303621
ISIC_8820668,0.303298
ISIC_5468164,0.302771
ISIC_0011127,0.302606
ISIC_0029322,0.302572
ISIC_0806140,0.302466
ISIC_0645477,0.301833
ISIC_0030817,0.301741
ISIC_7454512,0.301278
ISIC_9207137,0.301239
ISIC_0060355,0.301071
ISIC_2518672,0.301052
ISIC_0055438,0.301041
ISIC_8495875,0.300783
ISIC_0057913,0.300566
ISIC_0804420,0.300546
ISIC_0029441,0.300493
ISIC_2075546,0.300441
ISIC_1328488,0.300361
ISIC_0054048,0.29978
ISIC_1732527,0.299674
ISIC_0033986,0.299308
ISIC_4474352,0.298704
ISIC_0070110,0.298387
ISIC_0026309,0.298322
ISIC_2354070,0.298209
ISIC_0068924,0.298175
ISIC_2058516,0.297651
ISIC_0027721,0.297618
ISIC_0033017,0.297037
ISIC_0024246,0.296965
ISIC_0024298,0.296872
ISIC_6546981,0.296576
ISIC_0004907,0.296558
ISIC_5305288,0.296484
ISIC_4964478,0.296357
ISIC_0066952,0.296162
ISIC_7264251,0.295934
ISIC_0008774,0.295918
ISIC_2011408,0.295753
ISIC_0014150,0.29564
ISIC_0030373,0.295504
ISIC_6976570,0.295482
ISIC_0055287,0.295155
ISIC_0058016,0.295133
ISIC_2395624,0.295074
ISIC_3180213,0.295049
ISIC_4614604,0.295016
ISIC_3560519,0.294728
ISIC_0025238,0.294685
ISIC_5203791,0.29437
ISIC_3386753,0.294138
ISIC_0033953,0.293975
ISIC_0024266,0.293905
ISIC_0025653,0.293865
ISIC_5364330,0.293829
ISIC_0062234,0.293732
ISIC_5498202,0.293482
ISIC_0030952,0.293314
ISIC_3399603,0.292993
ISIC_0403458,0.292942
ISIC_0070551,0.292566
ISIC_0063061,0.292404
ISIC_4404772,0.292387
ISIC_0030447,0.292338
ISIC_9182492,0.292239
ISIC_0033696,0.292164
ISIC_4442490,0.292034
ISIC_0010883,0.291766
ISIC_5490257,0.291491
ISIC_0063300,0.291471
ISIC_5239607,0.290795
ISIC_5284935,0.290655
ISIC_9210086,0.290433
ISIC_0929483,0.289975
ISIC_0029495,0.289969
ISIC_3409824,0.289726
ISIC_2050512,0.289714
ISIC_0057963,0.289663
ISIC_0002295,0.289498
ISIC_0033007,0.289074
ISIC_8128335,0.288857
ISIC_6526489,0.288735
ISIC_0067027,0.288548
ISIC_0059864,0.287965
ISIC_2513481,0.287895
ISIC_0011733,0.287756
ISIC_0066012,0.287426
ISIC_0058607,0.287152
ISIC_8562820,0.287086
ISIC_8344196,0.286956
ISIC_7641956,0.286839
ISIC_0056092,0.286715
ISIC_0056466,0.286603
ISIC_0032046,0.28648
ISIC_0066033,0.286266
ISIC_0065883,0.286162
ISIC_9775430,0.28608
ISIC_1628539,0.285104
ISIC_0028903,0.284927
ISIC_8663971,0.284843
ISIC_0031915,0.284629
ISIC_0025413,0.284227
ISIC_0061188,0.284197
ISIC_0028488,0.284071
ISIC_0064124,0.283533
ISIC_4099428,0.283477
ISIC_5476277,0.283238
ISIC_4597707,0.283031
ISIC_0010543,0.28287
ISIC_0067458,0.282822
ISIC_0059357,0.282537
ISIC_0070215,0.282326
ISIC_7319686,0.282054
ISIC_5233769,0.281788
ISIC_5895384,0.281694
ISIC_6255113,0.281606
ISIC_7530414,0.281557
ISIC_0030660,0.281504
ISIC_0028465,0.281481
ISIC_0028207,0.281219
ISIC_0012288,0.280923
ISIC_4642190,0.280519
ISIC_4350093,0.280406
ISIC_0053996,0.280358
ISIC_8651476,0.280312
ISIC_0058625,0.28022
ISIC_6348638,0.280145
ISIC_1194944,0.279954
ISIC_0029815,0.279704
ISIC_4288307,0.279593
ISIC_8207162,0.27934
ISIC_5960641,0.279161
ISIC_0031795,0.278905
ISIC_8206667,0.278603
ISIC_0025219,0.278396
ISIC_4843102,0.277992
ISIC_7976934,0.277934
ISIC_9626241,0.277868
ISIC_9513808,0.277511
ISIC_0294399,0.277295
ISIC_1379601,0.277292
ISIC_4903988,0.276847
ISIC_1860707,0.276432
ISIC_1578253,0.275987
ISIC_0069504,0.275959
ISIC_2457859,0.275878
ISIC_0000440,0.275584
ISIC_0054941,0.275577
ISIC_0350472,0.275553
ISIC_1543544,0.275186
ISIC_4055288,0.27513
ISIC_3878174,0.275041
ISIC_0056546,0.274923
ISIC_0027030,0.274773
ISIC_0032976,0.274295
ISIC_2445765,0.274277
ISIC_0013497,0.274079
ISIC_0026160,0.274007
ISIC_1805921,0.273921
ISIC_0012081,0.273717
ISIC_0024313,0.273567
ISIC_0028878,0.273322
ISIC_0027445,0.273251
ISIC_3617159,0.273143
ISIC_7685761,0.27263
ISIC_0012395,0.272292
ISIC_0015938,0.272226
ISIC_4955457,0.272166
ISIC_0064107,0.272058
ISIC_0000469,0.271938
ISIC_0014221,0.271399
ISIC_9547089,0.271222
ISIC_0031401,0.271068
ISIC_0010364,0.271022
ISIC_4062017,0.270743
ISIC_3152541,0.270726
ISIC_0032820,0.270603
ISIC_6496370,0.270254
ISIC_4837536,0.269952
ISIC_8033373,0.269733
ISIC_0026770,0.269548
ISIC_3786438,0.269366
ISIC_2739449,0.269279
ISIC_4170698,0.269248
ISIC_5843614,0.268975
ISIC_0000483,0.268939
ISIC_7421214,0.268602
ISIC_8749288,0.26825
ISIC_8561963,0.268145
ISIC_0065039,0.268113
ISIC_7702857,0.268052
ISIC_5974838,0.267765
ISIC_0413154,0.267599
ISIC_0010982,0.267246
ISIC_3260571,0.267236
ISIC_0062223,0.266534
ISIC_1985436,0.266524
ISIC_5298216,0.266358
ISIC_8481979,0.266147
ISIC_0070403,0.265537
ISIC_0072195,0.265287
ISIC_4884803,0.265275
ISIC_0068314,0.264618
ISIC_9465061,0.264575
ISIC_6384927,0.264545
ISIC_0064559,0.264507
ISIC_7384382,0.264326
ISIC_0031295,0.2643
ISIC_9860895,0.264264
ISIC_7797655,0.263853
ISIC_6385296,0.263808
ISIC_3370062,0.263647
ISIC_5738369,0.263378
ISIC_0063745,0.262761
ISIC_1729223,0.262382
ISIC_1359533,0.262212
ISIC_1223849,0.262151
ISIC_0027391,0.262054
ISIC_7604596,0.261846
ISIC_2555494,0.261727
ISIC_0001151,0.261525
ISIC_0061627,0.261473
ISIC_0072174,0.26141
ISIC_1497800,0.261321
ISIC_0024277,0.261286
ISIC_0025409,0.261011
ISIC_0070250,0.260959
ISIC_7218890,0.260833
ISIC_4087267,0.260677
ISIC_5495413,0.260664
ISIC_0058836,0.260535
ISIC_0029478,0.260523
ISIC_4938638,0.260415
ISIC_1037315,0.260346
ISIC_6298228,0.260345
ISIC_0029513,0.260296
ISIC_8135400,0.26009
ISIC_6507492,0.25978
ISIC_4369035,0.259692
ISIC_1370142,0.259496
ISIC_6779421,0.259219
ISIC_7680333,0.258572
ISIC_0027378,0.258472
ISIC_4303228,0.258354
ISIC_0058716,0.257986
ISIC_0653706,0.257779
ISIC_0011211,0.257667
ISIC_0029698,0.257642
ISIC_8041550,0.257192
ISIC_9154716,0.257162
ISIC_0927854,0.256634
ISIC_0028883,0.256333
ISIC_2193761,0.256288
ISIC_1977265,0.255529
ISIC_5441247,0.255169
ISIC_8296881,0.25511
ISIC_4289906,0.255062
ISIC_8440070,0.255045
ISIC_0031324,0.255
ISIC_0080539,0.254996
ISIC_2394780,0.254988
ISIC_6228471,0.254591
ISIC_6127074,0.254557
ISIC_0011615,0.254308
ISIC_8953848,0.254244
ISIC_0011398,0.254048
ISIC_0026258,0.253733
ISIC_0024697,0.252894
ISIC_0011798,0.252854
ISIC_7068674,0.252702
ISIC_0097500,0.252538
ISIC_9786863,0.252492
ISIC_2266715,0.25241
ISIC_7349772,0.252132
ISIC_0593591,0.252116
ISIC_5790319,0.252061
ISIC_5580000,0.252036
ISIC_0014290,0.251884
ISIC_6088194,0.251603
ISIC_0032955,0.251386
ISIC_1440377,0.251164
ISIC_0026438,0.251005
ISIC_5581297,0.25078
ISIC_9593940,0.250731
ISIC_5067317,0.250596
ISIC_0032981,0.249887
ISIC_1115160,0.249697
ISIC_0014860,0.249196
ISIC_8011058,0.249161
ISIC_0027590,0.249094
ISIC_5810196,0.249046
ISIC_0030296,0.24879
ISIC_8064866,0.248581
ISIC_0000541,0.248406
ISIC_5576354,0.248087
ISIC_0009985,0.247969
ISIC_0031589,0.247935
ISIC_0069638,0.24779
ISIC_3440004,0.247602
ISIC_0024441,0.247415
ISIC_0032559,0.247322
ISIC_0058035,0.247316
ISIC_0001101,0.247299
ISIC_0025324,0.24716
ISIC_7572137,0.247102
ISIC_8860929,0.246467
ISIC_0071457,0.246367
ISIC_6774326,0.246093
ISIC_0069475,0.246069
ISIC_1092432,0.245824
ISIC_3495113,0.245484
ISIC_7919133,0.245409
ISIC_0070822,0.245188
ISIC_8692950,0.245066
ISIC_0030754,0.244917
ISIC_0062440,0.244652
ISIC_0012840,0.244361
ISIC_2430937,0.244333
ISIC_4538207,0.244252
ISIC_5611515,0.243588
ISIC_2690597,0.242596
ISIC_0013577,0.242593
ISIC_8993666,0.24215
ISIC_0012245,0.242124
ISIC_0057484,0.241969
ISIC_1597566,0.24145
ISIC_5275138,0.241346
ISIC_4033676,0.241195
ISIC_0054914,0.241155
ISIC_4525317,0.241117
ISIC_0064683,0.240933
ISIC_7507286,0.240917
ISIC_0046828,0.240599
ISIC_0028103,0.240434
ISIC_1287370,0.240414
ISIC_0062684,0.24008
ISIC_2094429,0.240059
ISIC_0210998,0.239918
ISIC_5747942,0.239091
ISIC_7262685,0.238962
ISIC_4574865,0.238832
ISIC_0067577,0.238697
ISIC_0033771,0.238375
ISIC_0002213,0.238199
ISIC_6425888,0.237669
ISIC_0055140,0.236759
ISIC_0031087,0.236518
ISIC_0026700,0.235979
ISIC_0028915,0.235471
ISIC_0061315,0.235446
ISIC_0032873,0.235441
ISIC_0027265,0.235192
ISIC_0674746,0.234947
ISIC_4780727,0.23487
ISIC_0055046,0.234733
ISIC_9782083,0.234676
ISIC_0066749,0.23421
ISIC_2106823,0.233633
ISIC_7575957,0.233384
ISIC_8374889,0.233318
ISIC_0006672,0.232896
ISIC_0065658,0.232858
ISIC_9672482,0.232822
ISIC_0056817,0.232133
ISIC_0064623,0.232049
ISIC_0025751,0.231255
ISIC_0654846,0.23118
ISIC_9745492,0.230799
ISIC_6761269,0.230687
ISIC_0024261,0.230591
ISIC_0271408,0.230537
ISIC_0014160,0.230468
ISIC_0011388,0.230321
ISIC_0015180,0.230052
ISIC_0032492,0.230041
ISIC_0031629,0.229883
ISIC_8783066,0.22984
ISIC_0061085,0.229681
ISIC_0046609,0.229412
ISIC_2940684,0.228915
ISIC_0026115,0.228749
ISIC_0030101,0.228309
ISIC_0072990,0.228248
ISIC_5867911,0.227594
ISIC_0007416,0.227572
ISIC_0067857,0.227484
ISIC_7176034,0.227306
ISIC_1137915,0.22704
ISIC_0029630,0.227022
ISIC_0024792,0.226957
ISIC_5717433,0.226814
ISIC_1560272,0.22638
ISIC_0667763,0.22593
ISIC_7416587,0.225598
ISIC_5422940,0.225281
ISIC_7097931,0.225257
